,COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
386,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,CEARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,PARAÍBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,2956.5,473.5,382.5,345.5,341.0,369.0,278.0,245.0,137.5,121.5,92.0,78.5,92.5
391,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,ALAGOAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,SERGIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,BAHIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,5.271,5.53,5.844,5.231,88.40499999999999,18.393,4.694,0.0,13.454,7.106,11.713,5.277,5.892
395,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,870.243,765.319,879.103,1147.638,779.017,2117.938,13076.301999999998,1983.222,1210.28,692.486,1197.409,655.301,778.346
397,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUDESTE,SÃO PAULO,733.785,750.445,872.343,724.101,847.0,814.0,1588.0,11362.66,1545.509,1059.22,804.813,1004.226,619.218
398,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUL,PARANÁ,69.075,71.642,51.304,42.39,57.686,23.786,21.086,21.583,649.8649999999999,81.0,46.474,78.243,85.596
399,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUL,SANTA CATARINA,45.0,35.0,20.0,20.0,15.0,25.0,15.0,30.0,21.5,387.5,55.0,51.0,55.0
400,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,0.0,0.0,0.0,0.0,41.888,184.441,0.0,0.0,0.0,409.733,636.062,0.0,0.0
401,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
404,ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,RONDÔNIA,14788.766,14286.3,177151.68699999998,11912.9,13447.5,15041.3,14389.9,14710.7,15729.821,16313.6,16365.1,15051.0,15114.8
406,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,ACRE,3424.6,3035.2,3073.2,38535.659999999996,2458.0,2616.0,3036.5,3059.31,3275.5,3367.75,3620.2,4081.9,3487.5
407,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,AMAZONAS,12491.506,10890.977,10630.475,9802.999,135167.389,8180.59,8131.24,9965.076,10460.587,12206.214,14018.129,12577.676,15811.92
408,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,RORAIMA,2613.2,2834.0,2657.8,2921.1,3163.2,31734.6,2239.6,2670.9,2855.4,2754.4,2447.2,2365.0,2212.8
409,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,PARÁ,67360.988,72839.57,71893.848,70102.517,70570.25,69481.53,798830.342,60404.089,60355.35,62345.847,60563.841,64671.828,68240.684
410,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,AMAPÁ,1122.5,1012.5,1344.5,1132.5,1220.0,1075.5,1201.0,12596.0,946.0,738.0,924.0,976.0,903.5
411,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,TOCANTINS,22577.5,23679.0,24610.45,25293.9,23064.1,23059.5,23667.3,23033.6,274401.89999999997,17332.5,20867.3,24481.1,22735.65
412,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,MARANHÃO,31433.2,33229.2,34603.201,35500.084,36943.4,35566.0,35933.26,36151.43,37420.3,409990.075,31029.0,30191.3,31989.7
413,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,PIAUÍ,17143.94,16392.94,17009.5,17754.0,17936.1,19048.9,18476.23,18255.98,18926.95,19173.84,209922.88000000003,15211.5,14593.0
414,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,CEARÁ,53310.252,57682.457,55648.199,57131.193,59863.138,59407.823,62624.686,61578.65,60403.068,60883.357,62664.537,705432.874,54235.514
415,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,8487.0,8518.7,9683.5,9139.0,9207.473,9383.487,9589.939,10830.4,10777.0,10279.37,10617.5,11193.0,117706.36899999999
416,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,PARAÍBA,186766.48099999997,13056.46,12925.2,14408.52,13484.88,14351.98,14576.68,14780.241,17394.07,17807.8,17413.91,18049.36,18517.38
417,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,91309.449,860558.764,60028.446,61211.651,66383.332,62890.25,65605.007,67035.8,66454.7,73588.101,80396.396,83442.172,82213.46
418,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,ALAGOAS,14048.0,15197.5,145894.098,11430.008,10994.5,11942.0,10503.09,11043.0,10735.5,10812.0,12168.5,13200.5,13819.5
419,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,SERGIPE,12940.6,12813.4,13191.7,146904.24000000002,11175.7,11201.3,12494.7,12297.2,12515.9,11736.7,11485.3,12879.54,12172.2
420,ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,BAHIA,88107.347,92654.58,88017.869,89923.852,1006603.3559999999,70358.362,72563.185,84727.847,83383.367,80420.052,80329.489,83749.952,92367.454
421,ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,169526.661,167094.822,161759.021,158231.765,153660.712,1838482.902,121733.565,135914.973,152878.522,150353.602,151815.385,156452.378,159061.496
422,ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,28506.0,32959.5,30731.5,30528.685,29101.815,31060.093,346680.678,25110.0,26636.5,28178.0,27189.5,27814.957,28864.128
423,ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,114775.351,118485.558,118556.6,117376.731,113974.089,113397.516,120573.53,1395802.698,109317.165,111501.511,123397.358,118845.836,115601.453
424,ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,SÃO PAULO,355613.934,361511.31,366242.81,393573.192,386028.789,381166.561,368988.995,359731.743,4291812.157,287464.117,314910.79,355931.919,360647.997
425,ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUL,PARANÁ,111509.21,109109.025,115106.081,118907.335,121828.426,121980.794,116882.817,115322.936,113259.456,1362710.0329999998,98336.894,102850.855,117616.204
426,ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUL,SANTA CATARINA,64832.594,60948.748,61303.038,62675.116,62167.249,64900.145,64213.862,61442.58,63464.656,61761.806,743356.6199999999,56651.58,58995.246
427,ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,63637.603,69609.817,67389.828,71045.611,69939.338,67988.48,72355.65,70573.96,70896.24,72541.364,74340.735,827939.2559999999,57620.63
428,ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,28554.311,34943.05,37439.882,33209.668,30427.65,34622.66,38922.825,40219.066,40120.628,39261.588,35397.315,30206.688,423325.331
429,ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,460510.316,32297.079,38298.63,38895.3,35540.35,36015.807,39711.75,41226.98,42628.27,41247.79,41469.04,37164.74,36014.58
430,ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,50837.23,683273.3929999999,41972.82,51619.905,56988.221,54608.78,56824.801,60699.84,61905.37,67013.696,64069.01,62913.07,53820.65
431,ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,15751.5,16865.929,193188.166,14022.5,15029.55,17010.1,16113.3,16143.665,16298.7,15700.8,17128.2,16687.4,16436.522
432,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,RONDÔNIA,46229.3,45511.1,43133.4,573742.9430000001,45375.7,52252.1,52160.901,51671.689,48486.553,45714.7,50601.8,48363.2,44242.5
433,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,ACRE,9815.4,10678.5,10066.3,8972.6,118628.7,8714.0,9363.0,9861.3,10103.8,10155.7,10006.7,10278.7,10612.7
434,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,AMAZONAS,36398.362,20671.05,18558.852,13596.193,14131.356,284502.007,16841.277,17711.644,23186.635,27861.251,30016.757,31769.963,33758.667
435,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,RORAIMA,3956.4,5624.4,5893.0,6553.2,8570.4,9632.6,85747.258,6491.8,6696.2,15711.058,6854.8,5215.4,4548.0
436,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,PARÁ,106823.273,103421.991,104252.186,98452.048,92627.539,92749.818,90980.516,1190950.549,94989.005,98828.576,101637.017,102326.132,103862.448
437,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,AMAPÁ,8869.7,8565.6,8636.0,9604.2,8947.9,8610.5,8672.1,8705.56,105443.26,10176.8,8145.8,8399.9,8109.2
438,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,TOCANTINS,49419.95,49125.85,48657.3,46564.9,48801.8,45157.25,47178.2,45984.5,45726.81,564456.53,39496.0,44813.59,53530.38
439,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,MARANHÃO,70047.065,71725.815,62368.596,63692.778,69954.282,64795.371,70313.783,69393.305,72698.643,74361.177,824750.4310000001,69485.82,65913.796
440,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,PIAUÍ,22022.0,24358.27,25176.5,24917.35,24453.5,24498.5,25662.29,23364.88,22532.83,24187.55,24437.07,288509.24,22898.5
441,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,CEARÁ,27004.5,26203.6,26404.0,24523.78,25940.5,26131.783,26548.11,29395.0,27203.35,25729.5,25715.0,26113.9,316913.02300000004
442,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,354236.893,33037.9,27644.45,28968.7,27199.533,27378.5,29365.05,28156.35,29161.05,31158.0,31698.05,30026.11,30443.2
443,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,PARAÍBA,23257.91,279251.279,24623.93,23432.35,24314.47,22954.252,23006.03,22405.03,23123.18,24248.19,23076.84,22161.16,22647.937
444,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,36490.729,33005.28,454186.98699999996,48047.49,38352.01,39786.218,37336.87,37144.7,37216.2,35220.65,38136.3,37000.5,36450.04
445,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,ALAGOAS,20856.5,22832.0,23595.0,233441.733,22975.0,21069.5,21218.23,16776.03,16747.0,15527.973,15496.5,17552.0,18796.0
446,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,SERGIPE,13312.3,14124.05,14377.2,14430.9,171898.939,14388.3,14513.3,15030.0,14709.4,14917.7,13878.009,13110.18,15107.6
447,ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,BAHIA,171793.776,157493.484,166732.013,157898.793,158030.235,1949217.046,147283.184,149439.0,173853.948,178365.279,170182.676,157417.737,160726.921
448,ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,430442.694,459004.138,437502.505,425455.425,394358.77,370941.906,4955396.358,344749.528,394499.163,433208.534,422105.325,420306.691,422821.679
449,ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,51319.721,50813.706,55993.162,52077.622,52443.663,49380.638,47905.35,606981.491,43853.202,48983.64,52016.483,48934.1,53260.204
450,ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,83845.835,84378.297,86943.085,83660.609,81387.585,76219.596,73603.69,72432.636,993856.75,84651.559,86200.183,95475.979,85057.696
451,ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,SÃO PAULO,684082.217,649880.409,655589.625,705869.329,721707.625,699858.974,653829.796,600388.575,524380.245,7585411.521000001,497100.323,551771.783,640952.62
452,ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUL,PARANÁ,356980.986,320645.34,298572.093,326803.082,336672.025,325832.774,339860.963,305312.363,283624.72,263468.387,3785566.6780000003,304631.928,323162.017
453,ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUL,SANTA CATARINA,133683.582,150008.955,141416.933,137808.713,137843.808,134847.58,138586.542,137182.851,127674.374,131618.67,120477.291,1620364.0309999997,129214.732
454,ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,185325.058,204709.961,260186.416,254347.574,237446.524,228567.431,196078.705,226542.912,223208.484,226640.38,240861.003,198756.934,2682671.382
455,ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,916368.399,64473.59,75499.935,83122.43,74450.027,64489.991,79046.182,86952.944,86756.36,91105.225,81750.033,71614.882,57106.8
456,ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,126013.91,2110631.789,158996.795,217199.113,206414.796,157023.63,154496.124,195034.313,195547.785,190385.616,189366.109,182332.54,137821.058
457,ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,141750.85,129191.97,1893488.333,118644.441,158173.71,169196.753,154402.94,155228.83,168109.408,177607.696,181143.341,171813.58,168224.814
458,ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,16245.51,15032.3,14717.1,193453.356,14774.55,16309.65,17341.1,16387.55,16368.443,16464.5,16082.85,17062.216,16667.587
459,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,RONDÔNIA,40.0,5.0,25.0,35.0,13211.551,0.0,0.0,0.0,0.0,2721.551,4696.0,4385.0,1304.0
460,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,ACRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,AMAZONAS,34143.966,46510.241,43188.859,37073.593,31246.294,43930.992,464452.6599999999,44265.691,41575.734,36637.991,29863.759,39646.659,36368.881
462,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,RORAIMA,0.0,0.0,0.0,0.0,0.0,0.0,881.0,881.0,0.0,0.0,0.0,0.0,0.0
463,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,PARÁ,5045.749,4929.857,5442.531,5405.901,6002.57,5519.455,5584.676,5730.83,63784.036,5611.951,4843.07,4485.831,5181.615
464,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,AMAPÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,TOCANTINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,MARANHÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,CEARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,PARAÍBA,135.0,260.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,65.0,205.0
471,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,ALAGOAS,10.0,10.0,10.0,5.0,56.0,0.0,0.0,17.5,0.0,0.0,3.5,0.0,0.0
473,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,SERGIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,BAHIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,10.0,5.0,5.0,10.0,5.0,10.0,5.0,95.0,15.0,5.0,15.0,5.0,5.0
476,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,SÃO PAULO,350.0,1036.2,1350.0,1034.0,1575.0,1497.0,1485.0,1235.0,1120.0,460.0,11425.2,90.0,193.0
479,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUL,PARANÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUL,SANTA CATARINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,496.0,497.0,11762.499999999998,2012.5,1229.5,1040.5,546.0,684.2,986.5,1267.6,1424.9,813.4,764.4
484,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,RONDÔNIA,776.4,375.5,472.0,673.8,392.5,8290.5,606.9,999.9,891.3,780.0,811.2,600.5,910.5
487,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,ACRE,57.0,29.0,11.0,46.0,44.0,53.0,687.733,75.676,68.0,22.7,106.357,77.0,98.0
488,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,AMAZONAS,9452.266,10566.441,10579.328,9692.041,9719.492,10040.334,11582.738,120478.731,9303.291,9620.181,10301.76,9614.819,10006.04
489,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,RORAIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,PARÁ,8371.5,9591.9,9947.6,7232.734,9782.7,6329.8,5199.0,6532.7,6982.6,86522.634,5151.5,5881.2,5519.4
491,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,AMAPÁ,126.0,125.0,125.0,60.0,135.0,278.0,262.0,198.0,95.0,190.0,1901.0,170.0,137.0
492,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,TOCANTINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,MARANHÃO,801.0,404.0,592.0,495.0,480.0,811.0,164.0,853.0,690.0,750.0,545.0,715.0,7300.0
494,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,PIAUÍ,1625.0,0.0,105.0,150.0,105.0,200.0,205.0,110.0,245.0,145.0,150.0,75.0,135.0
495,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,CEARÁ,725.0,9390.0,420.0,855.0,750.0,495.0,895.0,915.0,830.0,860.0,870.0,865.0,910.0
496,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,1030.0,826.0,10011.0,665.0,975.0,830.0,1140.0,780.0,835.0,770.0,825.0,775.0,560.0
497,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,PARAÍBA,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
498,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,475.0,320.0,295.0,215.0,3663.0,223.0,230.0,220.0,415.0,165.0,450.0,400.0,255.0
499,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,ALAGOAS,0.0,120.0,360.0,120.0,30.0,1515.0,0.0,15.0,470.0,140.0,250.0,0.0,10.0
500,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,SERGIPE,125.0,140.0,110.0,140.0,115.0,115.0,1715.0,155.0,230.0,145.0,85.0,160.0,195.0
501,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,BAHIA,1430.0,1560.0,1100.0,1125.0,1110.0,1390.014,1825.0,17224.046,2090.0,1384.032,1495.0,1125.0,1590.0
502,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,2578.377,2954.354,2278.206,2839.526,2530.879,3137.412,3086.335,3832.389,3212.985,33751.18,2458.961,2848.756,1993.0
504,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,31335.814,18420.875,25531.671,21565.164,23096.893,23608.661,24907.633,26800.386,20286.519,24257.854,291558.916,26727.924,25019.522
505,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUDESTE,SÃO PAULO,2421.901,2078.852,2804.9,4184.698,4035.4,4207.7,2978.0,2738.3,2612.0,2344.0,2229.0,37016.157,4381.406
506,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUL,PARANÁ,608.0,577.5,390.5,267.0,541.5,455.0,405.5,510.0,488.0,400.5,316.0,528.5,5488.0
507,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUL,SANTA CATARINA,53754.732,2913.231,4428.251,5285.09,4117.6,5077.779,4045.0,4710.0,4836.676,4530.555,4707.0,3753.0,5350.55
508,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,2699.0,27715.0,1954.0,2204.0,2287.0,2200.0,2039.0,2178.0,2135.0,2035.0,2068.0,2520.0,3396.0
509,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,30.0,360.0,780.0,30.0,0.0,60.0,0.0,90.0,30.0,0.0,90.0,0.0,90.0
510,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,RONDÔNIA,10.0,227.0,156.0,235.0,237.0,246.0,2251.0,139.0,212.0,208.0,190.0,214.0,177.0
514,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,ACRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,AMAZONAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
