,COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
594,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORTE,RONDÔNIA,77.15,62.0,32.0,128.484,46.132,32.0,0.0,32.0,32.0,685.707,60.6,80.45,102.891
595,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORTE,ACRE,1.5,7.229,2.498,0.0,0.0,0.0,0.0,0.0,0.0,0.242,19.594,4.777,3.348
596,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORTE,AMAZONAS,124.191,126.577,147.433,143.493,87.318,111.326,88.949,81.942,137.481,108.298,194.869,1442.7599999999998,90.883
597,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORTE,RORAIMA,62.5,80.5,69.961,77.485,94.099,1.919,84.332,35.569,35.321,67.315,68.518,32.939,710.458
598,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORTE,PARÁ,5875.200000000001,391.337,367.978,452.246,458.412,645.567,409.6,485.761,812.647,483.095,490.737,449.051,428.769
599,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORTE,AMAPÁ,14.9,137.06799999999998,9.675,8.046,9.408,13.921,17.433,9.106,7.559,8.834,8.993,13.797,15.396
600,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORTE,TOCANTINS,30.0,105.696,902.269,94.0,77.0,47.0,62.0,107.829,0.0,92.0,77.619,79.0,130.125
601,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORDESTE,MARANHÃO,52.899,45.074,42.036,666.4759999999999,64.994,54.246,52.739,37.132,71.846,47.758,78.891,75.852,43.009
602,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORDESTE,PIAUÍ,56.577,61.381,48.867,24.826,740.9219999999999,57.237,53.804,61.129,83.106,74.266,75.596,53.394,90.739
603,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORDESTE,CEARÁ,75.299,44.531,48.209,46.698,65.376,611.599,43.971,44.958,27.786,58.589,60.239,51.398,44.545
604,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORDESTE,RIO GRANDE DO NORTE,41.711,42.398,19.653,41.841,19.898,21.576,404.2600000000001,18.068,17.772,60.92,27.496,42.649,50.278
605,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORDESTE,PARAÍBA,3.381,12.167,48.59,13.359,16.671,1.798,12.361,150.397,16.393,2.621,2.49,0.949,19.617
606,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORDESTE,PERNAMBUCO,459.583,119.593,224.118,187.894,292.298,278.949,218.737,287.109,3234.9220000000005,356.478,225.843,331.978,252.342
607,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORDESTE,ALAGOAS,0.504,0.644,0.589,0.822,0.456,0.052,0.395,0.452,0.223,4.849,0.552,0.0,0.16
608,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORDESTE,SERGIPE,0.0,10.789,10.958,0.847,1.11,10.0,0.347,1.339,10.0,0.0,55.39,10.0,0.0
609,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO NORDESTE,BAHIA,194.496,108.525,80.572,139.117,51.473,45.485,94.652,24.167,136.333,170.385,166.498,1366.315,154.612
610,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO SUDESTE,MINAS GERAIS,273.815,262.039,309.134,215.344,276.096,186.383,172.028,198.716,127.552,166.139,143.935,154.426,2485.607
611,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO SUDESTE,ESPÍRITO SANTO,36.807,7.323,5.155,6.556,4.811,3.178,4.702,1.791,0.319,0.0,0.029,0.824,2.119
612,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO SUDESTE,RIO DE JANEIRO,94.139,1469.963,158.469,159.906,142.697,78.799,138.535,46.618,120.782,164.128,139.502,152.816,73.572
613,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO SUDESTE,SÃO PAULO,2037.415,2119.551,28463.896,2982.649,2978.739,3219.495,2283.856,2904.097,1638.256,1853.942,2153.767,1984.089,2308.04
614,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO SUL,PARANÁ,101.24,84.963,123.983,1394.6960000000001,200.791,225.054,131.619,102.963,130.415,49.349,73.055,57.172,114.092
615,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO SUL,SANTA CATARINA,38.421,99.981,56.047,68.459,772.469,61.438,79.934,69.913,64.491,109.927,26.043,37.999,59.816
616,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO SUL,RIO GRANDE DO SUL,204.532,548.434,592.249,896.206,871.688,5820.509,1378.497,283.299,102.302,104.685,476.982,230.775,130.86
617,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,150.196,256.493,106.729,309.46,283.811,360.093,3186.923,390.564,343.305,337.486,280.582,324.44,43.764
618,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO CENTRO-OESTE,MATO GROSSO,346.246,482.119,344.589,335.697,603.167,782.118,872.407,7711.243,945.793,1001.328,774.084,703.006,520.689
619,GASOLINA DE AVIAÇÃO (m3),2001,REGIÃO CENTRO-OESTE,GOIÁS,144.926,43.988,109.806,109.844,70.983,241.436,135.596,155.821,1919.656,178.387,302.803,276.164,149.902
